"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"29064-14518","PF","Tobias","Tobias Harris","Harris","31.392498779296876","80","7600","DEN@LAC","LAC","DEN","","","","",""
"29064-9561","C","DeAndre","DeAndre Jordan","Jordan","35.04805131392045","77","7500","DAL@PHO","DAL","PHO","","","","",""
"29064-12355","PG","Eric","Eric Bledsoe","Bledsoe","34.6729736328125","74","7400","MIL@CHA","MIL","CHA","","","","",""
"29064-9692","SF","Tyreke","Tyreke Evans","Evans","35.29423170823317","52","7400","MEM@IND","IND","MEM","","","","",""
"29064-9729","PF","Paul","Paul Millsap","Millsap","31.013157894736842","38","7300","DEN@LAC","DEN","LAC","","","","",""
"29064-41594","PF","Aaron","Aaron Gordon","Gordon","34.12758662782866","58","7300","MIA@ORL","ORL","MIA","","","","",""
"29064-42669","C","Julius","Julius Randle","Randle","30.16829327839177","82","7300","NO@HOU","NO","HOU","","","","",""
"29064-23716","SF","Kyle","Kyle Anderson","Anderson","24.24594528610642","74","7200","MEM@IND","MEM","IND","","","","",""
"29064-9809","SF","Nicolas","Nicolas Batum","Batum","27.557811737060547","64","7200","MIL@CHA","CHA","MIL","","","","",""
"29064-84673","C","Deandre","Deandre Ayton","Ayton","0","0","7200","DAL@PHO","PHO","DAL","","","","",""
"29064-23120","SF","TJ","TJ Warren","Warren","31.26307654747596","65","7100","DAL@PHO","PHO","DAL","","","","",""
"29064-66236","PF","John","John Collins","Collins","24.930667317708334","75","7100","ATL@NY","ATL","NY","O","Ankle","","",""
"29064-14516","C","Enes","Enes Kanter","Kanter","30.85211267605634","71","7000","ATL@NY","NY","ATL","","","","",""
"29064-12363","C","Hassan","Hassan Whiteside","Whiteside","34.807406955295136","54","6900","MIA@ORL","MIA","ORL","","","","",""
"29064-23823","C","Willie","Willie Cauley-Stein","Cauley-Stein","29.10958904109589","73","6900","UTA@SAC","SAC","UTA","","","","",""
"29064-9662","SG","Lou","Lou Williams","Williams","34.46962148931962","79","6900","DEN@LAC","LAC","DEN","","","","",""
"29064-17333","SF","Will","Will Barton","Barton","30.966667269483025","81","6900","DEN@LAC","DEN","LAC","","","","",""
"29064-9446","PG","Jeff","Jeff Teague","Teague","31.111429268973215","70","6800","MIN@SA","MIN","SA","","","","",""
"29064-49116","SF","Andrew","Andrew Wiggins","Wiggins","29.385367044588413","82","6800","MIN@SA","MIN","SA","","","","",""
"29064-42148","PF","Rondae","Rondae Hollis-Jefferson","Hollis-Jefferson","28.901471306295957","68","6700","BKN@DET","BKN","DET","GTD","Hip","","",""
"29064-84669","SG","Luka","Luka Doncic","Doncic","0","0","6700","DAL@PHO","DAL","PHO","","","","",""
"29064-19138","PG","Elfrid","Elfrid Payton","Payton","29.560318235367063","63","6700","NO@HOU","NO","HOU","","","","",""
"29064-58253","C","Myles","Myles Turner","Turner","28.121538837139422","65","6700","MEM@IND","IND","MEM","GTD","Ankle","","",""
"29064-58312","PG","D'Angelo","D'Angelo Russell","Russell","28.23541768391927","48","6700","BKN@DET","BKN","DET","","","","",""
"29064-14496","PG","Ricky","Ricky Rubio","Rubio","28.989609755478895","77","6600","UTA@SAC","UTA","SAC","","","","",""
"29064-14522","PF","Nikola","Nikola Mirotic","Mirotic","30.036363636363635","55","6600","NO@HOU","NO","HOU","","","","",""
"29064-66108","PG","Jamal","Jamal Murray","Murray","28.159757288490855","82","6600","DEN@LAC","DEN","LAC","","","","",""
"29064-80814","PG","Dennis","Dennis Smith Jr.","Smith Jr.","28.3971435546875","70","6600","DAL@PHO","DAL","PHO","","","","",""
"29064-15946","SF","Harrison","Harrison Barnes","Barnes","30.03376750202922","77","6500","DAL@PHO","DAL","PHO","O","Hamstring","","",""
"29064-24544","SG","Gary","Gary Harris","Harris","29.316417181669777","67","6500","DEN@LAC","DEN","LAC","","","","",""
"29064-9637","SF","Danilo","Danilo Gallinari","Gallinari","25.890476771763392","21","6400","DEN@LAC","LAC","DEN","","","","",""
"29064-9577","SF","Rudy","Rudy Gay","Gay","22.591227213541668","57","6300","MIN@SA","SA","MIN","","","","",""
"29064-15846","SG","Tim","Tim Hardaway Jr.","Hardaway Jr.","28.44386050575658","57","6300","ATL@NY","NY","ATL","","","","",""
"29064-16233","SF","Josh","Josh Richardson","Richardson","26.919753086419753","81","6300","MIA@ORL","MIA","ORL","","","","",""
"29064-14503","C","Jonas","Jonas Valanciunas","Valanciunas","26.915584415584416","77","6200","CLE@TOR","TOR","CLE","","","","",""
"29064-20992","SF","Larry","Larry Nance Jr.","Nance Jr.","23.718182188091856","66","6200","CLE@TOR","CLE","TOR","GTD","Ankle","","",""
"29064-23096","SG","Evan","Evan Fournier","Fournier","27.53157980400219","57","6200","MIA@ORL","ORL","MIA","","","","",""
"29064-14523","PG","Reggie","Reggie Jackson","Jackson","25.711111111111112","45","6100","BKN@DET","DET","BKN","","","","",""
"29064-84671","PG","Trae","Trae Young","Young","0","0","6100","ATL@NY","ATL","NY","","","","",""
"29064-23572","SF","Taurean","Taurean Prince","Prince","25.90602350809488","83","6000","ATL@NY","ATL","NY","","","","",""
"29064-23798","SG","Caris","Caris LeVert","LeVert","25.056338028169016","71","6000","BKN@DET","BKN","DET","","","","",""
"29064-9673","PG","Goran","Goran Dragic","Dragic","29.857894094366777","76","6000","MIA@ORL","MIA","ORL","","","","",""
"29064-12351","PF","Derrick","Derrick Favors","Favors","27.005193536931817","77","5900","UTA@SAC","UTA","SAC","","","","",""
"29064-19781","SG","Kent","Kent Bazemore","Bazemore","26.978461162860576","65","5900","ATL@NY","ATL","NY","","","","",""
"29064-80809","PF","Josh","Josh Jackson","Jackson","23.535064300933442","77","5900","DAL@PHO","PHO","DAL","","","","",""
"29064-12337","C","Greg","Greg Monroe","Monroe","23.96078431372549","51","5800","CLE@TOR","TOR","CLE","","","","",""
"29064-9621","C","Brook","Brook Lopez","Lopez","24.1729736328125","74","5800","MIL@CHA","MIL","CHA","","","","",""
"29064-9966","PF","James","James Johnson","Johnson","25.446575008026542","73","5800","MIA@ORL","MIA","ORL","O","Abdomen","","",""
"29064-55060","SG","Bogdan","Bogdan Bogdanovic","Bogdanovic","22.15696233435522","79","5800","UTA@SAC","SAC","UTA","O","Knee","","",""
"29064-9508","SF","Carmelo","Carmelo Anthony","Anthony","27.52692432892628","78","5700","NO@HOU","HOU","NO","","","","",""
"29064-9556","SG","Eric","Eric Gordon","Gordon","25.52173913043478","69","5700","NO@HOU","HOU","NO","","","","",""
"29064-9570","C","Pau","Pau Gasol","Gasol","26.977922712053573","77","5700","MIN@SA","SA","MIN","","","","",""
"29064-9666","PF","Thaddeus","Thaddeus Young","Young","27.227159288194443","81","5700","MEM@IND","IND","MEM","","","","",""
"29064-9787","SF","DeMarre","DeMarre Carroll","Carroll","26.60684998394692","73","5700","BKN@DET","BKN","DET","O","Ankle","","",""
"29064-80811","SF","Jonathan","Jonathan Isaac","Isaac","16.65925880714699","27","5700","MIA@ORL","ORL","MIA","","","","",""
"29064-12474","PG","Patrick","Patrick Beverley","Beverley","26","11","5600","DEN@LAC","LAC","DEN","","","","",""
"29064-80821","C","Jarrett","Jarrett Allen","Allen","19.33472188313802","72","5600","BKN@DET","BKN","DET","","","","",""
"29064-59358","PF","Domantas","Domantas Sabonis","Sabonis","25.114666341145835","75","5600","MEM@IND","IND","MEM","","","","",""
"29064-23665","SG","Buddy","Buddy Hield","Hield","23.679012345679013","81","5500","UTA@SAC","SAC","UTA","","","","",""
"29064-9481","PF","Taj","Taj Gibson","Gibson","25.88170791253811","82","5500","MIN@SA","MIN","SA","","","","",""
"29064-9538","SF","Trevor","Trevor Ariza","Ariza","23.467164907882463","67","5500","DAL@PHO","PHO","DAL","","","","",""
"29064-9957","PF","Serge","Serge Ibaka","Ibaka","25.25789441560444","76","5500","CLE@TOR","TOR","CLE","","","","",""
"29064-59318","SF","Joe","Joe Ingles","Ingles","25.790244497903963","82","5500","UTA@SAC","UTA","SAC","","","","",""
"29064-22541","PF","Kelly","Kelly Olynyk","Olynyk","24.24605198910362","76","5400","MIA@ORL","MIA","ORL","","","","",""
"29064-15559","SG","Jeremy","Jeremy Lamb","Lamb","23.60375061035156","80","5400","MIL@CHA","CHA","MIL","","","","",""
"29064-63123","SF","Mario","Mario Hezonja","Hezonja","19.562666015625","75","5400","ATL@NY","NY","ATL","","","","",""
"29064-84683","PF","Jaren","Jaren Jackson Jr.","Jackson Jr.","0","0","5400","MEM@IND","MEM","IND","","","","",""
"29064-16359","SG","Malcolm","Malcolm Brogdon","Brogdon","23.67083231608073","48","5400","MIL@CHA","MIL","CHA","","","","",""
"29064-18821","SF","Jonathon","Jonathon Simmons","Simmons","22.917392012001812","69","5300","MIA@ORL","ORL","MIA","","","","",""
"29064-14559","PG","Isaiah","Isaiah Thomas","Thomas","23.590625762939453","32","5200","DEN@LAC","DEN","LAC","O","Hip","","",""
"29064-15904","SG","Rodney","Rodney Hood","Hood","22.041666666666668","60","5200","CLE@TOR","CLE","TOR","","","","",""
"29064-84667","PG","Collin","Collin Sexton","Sexton","0","0","5200","CLE@TOR","CLE","TOR","","","","",""
"29064-80810","PG","De'Aaron","De'Aaron Fox","Fox","22.651350691511823","74","5200","UTA@SAC","SAC","UTA","","","","",""
"29064-16301","C","Dewayne","Dewayne Dedmon","Dedmon","24.60967820690524","62","5200","ATL@NY","ATL","NY","O","Ankle","","",""
"29064-15542","PG","Spencer","Spencer Dinwiddie","Dinwiddie","28.120001220703124","80","5100","BKN@DET","BKN","DET","","","","",""
"29064-9624","PG","Darren","Darren Collison","Collison","26.892753269361414","69","5100","MEM@IND","IND","MEM","","","","",""
"29064-9661","C","Marcin","Marcin Gortat","Gortat","22.7817070193407","82","5100","DEN@LAC","LAC","DEN","","","","",""
"29064-15814","C","Alex","Alex Len","Len","21.99420254472373","69","5100","ATL@NY","ATL","NY","GTD","Back","","",""
"29064-84674","PF","Kevin","Kevin Knox","Knox","0","0","5100","ATL@NY","NY","ATL","","","","",""
"29064-12443","PG","Jeremy","Jeremy Lin","Lin","21","1","5000","ATL@NY","ATL","NY","","","","",""
"29064-20640","SG","Jordan","Jordan Clarkson","Clarkson","21.974074375482253","81","5000","CLE@TOR","CLE","TOR","","","","",""
"29064-9703","PG","George","George Hill","Hill","19.98805897271455","67","5000","CLE@TOR","CLE","TOR","","","","",""
"29064-16220","SG","Dion","Dion Waiters","Waiters","23.89666748046875","30","5000","MIA@ORL","MIA","ORL","O","Ankle","","",""
"29064-15405","PF","JaMychal","JaMychal Green","Green","24.35090997869318","55","4900","MEM@IND","MEM","IND","","","","",""
"29064-12334","SG","Avery","Avery Bradley","Bradley","22.0043480914572","46","4900","DEN@LAC","LAC","DEN","","","","",""
"29064-15501","SG","Allen","Allen Crabbe","Crabbe","22.964000651041665","75","4900","BKN@DET","BKN","DET","O","Ankle","","",""
"29064-14501","C","Tristan","Tristan Thompson","Thompson","15.884906121020046","53","4900","CLE@TOR","CLE","TOR","","","","",""
"29064-15843","PG","Trey","Trey Burke","Burke","23.394444783528645","36","4900","ATL@NY","NY","ATL","","","","",""
"29064-9579","PF","Zach","Zach Randolph","Randolph","26.506780074814618","59","4800","UTA@SAC","SAC","UTA","","","","",""
"29064-9585","SG","Dwyane","Dwyane Wade","Wade","23.782089916627797","67","4800","MIA@ORL","MIA","ORL","","","","",""
"29064-49675","PG","Derrick","Derrick White","White","6.688235114602482","17","4800","MIN@SA","SA","MIN","O","Heel","","",""
"29064-60021","PF","Pascal","Pascal Siakam","Siakam","18.620988257137345","81","4800","CLE@TOR","TOR","CLE","","","","",""
"29064-84679","PF","Marvin","Marvin Bagley III","Bagley III","0","0","4800","UTA@SAC","SAC","UTA","","","","",""
"29064-58084","SF","Justise","Justise Winslow","Winslow","20.279411764705884","68","4800","MIA@ORL","MIA","ORL","GTD","Hamstring","","",""
"29064-80816","SG","Malik","Malik Monk","Monk","10.70952400328621","63","4800","MIL@CHA","CHA","MIL","","","","",""
"29064-67556","SG","Tyler","Tyler Dorsey","Dorsey","12.651785714285714","56","4800","ATL@NY","ATL","NY","","","","",""
"29064-58350","SF","Stanley","Stanley Johnson","Johnson","19.121739484261774","69","4800","BKN@DET","DET","BKN","GTD","Toe","","",""
"29064-16376","SF","Dorian","Dorian Finney-Smith","Finney-Smith","13","21","4800","DAL@PHO","DAL","PHO","","","","",""
"29064-58461","PF","Trey","Trey Lyles","Lyles","19.286301704302225","73","4700","DEN@LAC","DEN","LAC","","","","",""
"29064-9451","PF","Marvin","Marvin Williams","Williams","19.884615384615383","78","4700","MIL@CHA","CHA","MIL","","","","",""
"29064-9500","PF","Dirk","Dirk Nowitzki","Nowitzki","23.96883085176542","77","4700","DAL@PHO","DAL","PHO","O","Ankle","","",""
"29064-68090","SF","OG","OG Anunoby","Anunoby","12.085134970175254","74","4700","CLE@TOR","TOR","CLE","","","","",""
"29064-9758","SG","Danny","Danny Green","Green","20.268572126116073","70","4700","CLE@TOR","TOR","CLE","","","","",""
"29064-9799","SG","Wesley","Wesley Matthews","Matthews","23.644444056919642","63","4700","DAL@PHO","DAL","PHO","","","","",""
"29064-58134","SF","Justin","Justin Jackson","Jackson","12.814706241383272","68","4700","UTA@SAC","SAC","UTA","","","","",""
"29064-58378","C","Jakob","Jakob Poeltl","Poeltl","17.757316775438262","82","4600","MIN@SA","SA","MIN","","","","",""
"29064-15691","C","Cody","Cody Zeller","Zeller","17.015151515151516","33","4600","MIL@CHA","CHA","MIL","","","","",""
"29064-16859","SF","Lance","Lance Thomas","Thomas","9.123287671232877","73","4600","ATL@NY","NY","ATL","","","","",""
"29064-9725","SF","CJ","CJ Miles","Miles","15.69857177734375","70","4600","CLE@TOR","TOR","CLE","","","","",""
"29064-15758","SF","Michael","Michael Kidd-Gilchrist","Kidd-Gilchrist","18.131080421241553","74","4500","MIL@CHA","CHA","MIL","","","","",""
"29064-15952","PF","John","John Henson","Henson","24.06052599455181","76","4500","MIL@CHA","MIL","CHA","","","","",""
"29064-63126","SF","Cedi","Cedi Osman","Osman","7.975409836065574","61","4500","CLE@TOR","CLE","TOR","","","","",""
"29064-84682","PF","Michael","Michael Porter Jr.","Porter Jr.","0","0","4500","DEN@LAC","DEN","LAC","O","Back","","",""
"29064-9939","PG","Patty","Patty Mills","Mills","17.552439619855182","82","4500","MIN@SA","SA","MIN","","","","",""
"29064-82744","PG","Shaquille","Shaquille Harrison","Harrison","16.726087487262227","23","4500","DAL@PHO","PHO","DAL","","","","",""
"29064-12368","SF","Nemanja","Nemanja Bjelica","Bjelica","15.788060430270523","67","4400","UTA@SAC","SAC","UTA","","","","",""
"29064-70819","PF","Dragan","Dragan Bender","Bender","15.502438428925306","82","4400","DAL@PHO","PHO","DAL","","","","",""
"29064-14554","SF","E'Twaun","E'Twaun Moore","Moore","21.415853360804118","82","4400","NO@HOU","NO","HOU","","","","",""
"29064-49114","SG","Frank","Frank Mason","Mason","16.471153846153847","52","4400","UTA@SAC","SAC","UTA","","","","",""
"29064-14505","C","Bismack","Bismack Biyombo","Biyombo","16.997561571074694","82","4300","MIL@CHA","CHA","MIL","","","","",""
"29064-14530","SF","Bojan","Bojan Bogdanovic","Bogdanovic","21.58125","80","4300","MEM@IND","IND","MEM","","","","",""
"29064-9495","PG","J.J.","J.J. Barea","Barea","24.11883987205616","69","4300","DAL@PHO","DAL","PHO","","","","",""
"29064-15800","SF","Jae","Jae Crowder","Crowder","17.90625","80","4300","UTA@SAC","UTA","SAC","","","","",""
"29064-15947","SG","Reggie","Reggie Bullock","Bullock","18.682258852066532","62","4300","BKN@DET","DET","BKN","","","","",""
"29064-9849","SF","Gerald","Gerald Green","Green","19.026828672827744","41","4300","NO@HOU","HOU","NO","","","","",""
"29064-16448","PF","Frank","Frank Kaminsky","Kaminsky","19.127847792227058","79","4200","MIL@CHA","CHA","MIL","","","","",""
"29064-9466","PG","D.J.","D.J. Augustin","Augustin","19.033333333333335","75","4200","MIA@ORL","ORL","MIA","","","","",""
"29064-9598","PF","Ersan","Ersan Ilyasova","Ilyasova","22.608695652173914","69","4200","MIL@CHA","MIL","CHA","","","","",""
"29064-15996","PG","Jerian","Jerian Grant","Grant","19.762162492081927","74","4200","MIA@ORL","ORL","MIA","","","","",""
"29064-55055","PG","Dante","Dante Exum","Exum","15.907142639160156","14","4200","UTA@SAC","UTA","SAC","","","","",""
"29064-12511","PG","Ish","Ish Smith","Smith","22.521951814977132","82","4100","BKN@DET","DET","BKN","","","","",""
"29064-9715","SG","Marco","Marco Belinelli","Belinelli","18.9125","80","4100","MIN@SA","SA","MIN","","","","",""
"29064-66046","SG","Luke","Luke Kennard","Kennard","14.482191111943493","73","4100","BKN@DET","DET","BKN","","","","",""
"29064-84670","SF","Mikal","Mikal Bridges","Bridges","0","0","4100","DAL@PHO","PHO","DAL","","","","",""
"29064-84709","C","Mitchell","Mitchell Robinson","Robinson","0","0","4100","ATL@NY","NY","ATL","","","","",""
"29064-23407","PF","PJ","PJ Tucker","Tucker","17.108536883098324","82","4100","NO@HOU","HOU","NO","","","","",""
"29064-80817","C","Bam","Bam Adebayo","Adebayo","17.98115871263587","69","4100","MIA@ORL","MIA","ORL","","","","",""
"29064-19456","PG","Isaiah","Isaiah Canaan","Canaan","18.1","20","4000","DAL@PHO","PHO","DAL","","","","",""
"29064-15590","C","Mason","Mason Plumlee","Plumlee","20.236486486486488","74","4000","DEN@LAC","DEN","LAC","","","","",""
"29064-9506","SG","JR","JR Smith","Smith","16.38125","80","4000","CLE@TOR","CLE","TOR","O","Elbow","","",""
"29064-15771","C","Gorgui","Gorgui Dieng","Dieng","15.208860759493671","79","4000","MIN@SA","MIN","SA","","","","",""
"29064-9713","PG","Jarrett","Jarrett Jack","Jack","19.664515341481856","62","4000","NO@HOU","NO","HOU","","","","",""
"29064-63127","C","Willy","Willy Hernangomez","Hernangomez","12.127082824707031","48","4000","MIL@CHA","CHA","MIL","","","","",""
"29064-84675","C","Mohamed","Mohamed Bamba","Bamba","0","0","4000","MIA@ORL","ORL","MIA","","","","",""
"29064-84686","PG","Elie","Elie Okobo","Okobo","0","0","4000","DAL@PHO","PHO","DAL","","","","",""
"29064-84689","SG","Josh","Josh Okogie","Okogie","0","0","4000","MIN@SA","MIN","SA","","","","",""
"29064-60233","SG","Dillon","Dillon Brooks","Brooks","18.950602703783886","83","4000","MEM@IND","MEM","IND","","","","",""
"29064-67707","PF","Marquese","Marquese Chriss","Chriss","19.59027777777778","72","3900","NO@HOU","HOU","NO","O","Ankle","","",""
"29064-18600","PG","Tyler","Tyler Johnson","Johnson","22.07083299424913","72","3900","MIA@ORL","MIA","ORL","","","","",""
"29064-14510","SG","Alec","Alec Burks","Burks","14.060937881469727","64","3900","UTA@SAC","UTA","SAC","","","","",""
"29064-14524","SG","MarShon","MarShon Brooks","Brooks","32.81428527832031","7","3900","MEM@IND","MEM","IND","","","","",""
"29064-9475","PG","Derrick","Derrick Rose","Rose","12.18","25","3900","MIN@SA","MIN","SA","","","","",""
"29064-9479","SF","Luol","Luol Deng","Deng","5.5","1","3900","MIN@SA","MIN","SA","","","","",""
"29064-9731","C","Kosta","Kosta Koufos","Koufos","19.223944005831868","71","3900","UTA@SAC","SAC","UTA","GTD","Hamstring","","",""
"29064-84678","SF","Miles","Miles Bridges","Bridges","0","0","3900","MIL@CHA","CHA","MIL","","","","",""
"29064-84680","PG","Shai","Shai Gilgeous-Alexander","Gilgeous-Alexander","0","0","3900","DEN@LAC","LAC","DEN","","","","",""
"29064-84690","PG","Jalen","Jalen Brunson","Brunson","0","0","3900","DAL@PHO","DAL","PHO","","","","",""
"29064-58081","PG","Tyus","Tyus Jones","Jones","14.224390541634909","82","3900","MIN@SA","MIN","SA","","","","",""
"29064-58083","C","Jahlil","Jahlil Okafor","Okafor","12.071428571428571","28","3900","NO@HOU","NO","HOU","GTD","Ankle","","",""
"29064-9956","SG","Wayne","Wayne Ellington","Ellington","17.85844124137581","77","3900","MIA@ORL","MIA","ORL","GTD","Ankle","","",""
"29064-84711","SG","Grayson","Grayson Allen","Allen","0","0","3900","UTA@SAC","UTA","SAC","","","","",""
"29064-16196","PF","Dwight","Dwight Powell","Powell","19.97848163073576","79","3900","DAL@PHO","DAL","PHO","GTD","Knee","","",""
"29064-80819","PF","Harry","Harry Giles III","Giles III","0","0","3900","UTA@SAC","SAC","UTA","","","","",""
"29064-16363","SG","Joe","Joe Harris","Harris","18.256410256410255","78","3900","BKN@DET","BKN","DET","","","","",""
"29064-16405","SG","Terrence","Terrence Ross","Ross","18.400000254313152","24","3800","MIA@ORL","ORL","MIA","","","","",""
"29064-17517","SG","Tony","Tony Snell","Snell","13.622666829427084","75","3800","MIL@CHA","MIL","CHA","","","","",""
"29064-17541","SF","James","James Nunnally","Nunnally","0","0","3800","MIN@SA","MIN","SA","","","","",""
"29064-17542","PF","Alan","Alan Williams","Williams","13.88000030517578","5","3800","BKN@DET","BKN","DET","O","Ankle","","",""
"29064-23776","PF","Montrezl","Montrezl Harrell","Harrell","19.886842426500824","76","3800","DEN@LAC","LAC","DEN","","","","",""
"29064-9654","SG","Vince","Vince Carter","Carter","13.13965475148168","58","3800","ATL@NY","ATL","NY","","","","",""
"29064-9772","PF","Ryan","Ryan Anderson","Anderson","18.124241684422348","66","3800","DAL@PHO","PHO","DAL","","","","",""
"29064-9870","SG","Kyle","Kyle Korver","Korver","15.356164383561644","73","3800","CLE@TOR","CLE","TOR","","","","",""
"29064-63124","PG","Emmanuel","Emmanuel Mudiay","Mudiay","16.990625381469727","64","3800","ATL@NY","NY","ATL","O","Ankle","","",""
"29064-9960","SF","Omri","Omri Casspi","Casspi","13.028301886792454","53","3800","MEM@IND","MEM","IND","","","","",""
"29064-40830","PG","Delon","Delon Wright","Wright","19.269564863564312","69","3800","CLE@TOR","TOR","CLE","GTD","Thigh","","",""
"29064-80813","PG","Frank","Frank Ntilikina","Ntilikina","15.11012596420095","79","3800","ATL@NY","NY","ATL","","","","",""
"29064-17384","C","Kyle","Kyle O'Quinn","O'Quinn","21.467532467532468","77","3800","MEM@IND","IND","MEM","","","","",""
"29064-14515","SG","Iman","Iman Shumpert","Shumpert","11.335714067731585","14","3700","UTA@SAC","SAC","UTA","","","","",""
"29064-14533","PG","Shelvin","Shelvin Mack","Mack","17.104347118432973","69","3700","MEM@IND","MEM","IND","","","","",""
"29064-23772","PG","Yogi","Yogi Ferrell","Ferrell","19.259756693025913","82","3700","UTA@SAC","SAC","UTA","","","","",""
"29064-9473","C","Tyson","Tyson Chandler","Chandler","20.67608642578125","46","3700","DAL@PHO","PHO","DAL","","","","",""
"29064-9512","C","","Nene","Nene","13.571154080904448","52","3700","NO@HOU","HOU","NO","O","Calf","","",""
"29064-15727","SG","Ben","Ben McLemore","McLemore","13.630356924874443","56","3700","UTA@SAC","SAC","UTA","","","","",""
"29064-9712","PG","Jose","Jose Calderon","Calderon","10.128069961280154","57","3700","BKN@DET","DET","BKN","","","","",""
"29064-20064","PG","Matthew","Matthew Dellavedova","Dellavedova","11.87631546823602","38","3700","MIL@CHA","MIL","CHA","","","","",""
"29064-24247","PG","Fred","Fred VanVleet","VanVleet","18.793421695106908","76","3700","CLE@TOR","TOR","CLE","","","","",""
"29064-9920","PF","Anthony","Anthony Tolliver","Tolliver","15.559493052808545","79","3700","MIN@SA","MIN","SA","","","","",""
"29064-84703","PG","De'Anthony","De'Anthony Melton","Melton","0","0","3700","DAL@PHO","PHO","DAL","","","","",""
"29064-84702","SG","Lonnie","Lonnie Walker IV","Walker IV","0","0","3700","MIN@SA","SA","MIN","O","Knee","","",""
"29064-42733","SG","David","David Nwaba","Nwaba","18.417142159598214","70","3700","CLE@TOR","CLE","TOR","","","","",""
"29064-84719","PG","Aaron","Aaron Holiday","Holiday","0","0","3700","MEM@IND","IND","MEM","","","","",""
"29064-84723","SG","Khyri","Khyri Thomas","Thomas","0","0","3700","BKN@DET","DET","BKN","","","","",""
"29064-11074","SG","Garrett","Garrett Temple","Temple","16.72923114483173","65","3700","MEM@IND","MEM","IND","","","","",""
"29064-40819","PF","Jarell","Jarell Martin","Martin","16.90547911761558","73","3700","MIA@ORL","ORL","MIA","","","","",""
"29064-66455","PF","Henry","Henry Ellenson","Ellenson","7.242105584395559","38","3700","BKN@DET","DET","BKN","","","","",""
"29064-23447","PF","Richaun","Richaun Holmes","Holmes","16.202083587646484","48","3700","DAL@PHO","PHO","DAL","","","","",""
