"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"28835-41272","SG","Jamel","Jamel Artis","Artis","10.440000406901042","15","3500","SAC@GS","SAC","GS","","","","",""
"28835-85305","PF","Kenrich","Kenrich Williams","Williams","0","0","3500","NO@NY","NO","NY","","","","",""
"28835-82744","SG","Shaquille","Shaquille Harrison","Harrison","16.726087487262227","23","3500","POR@PHO","PHO","POR","","","","",""
"28835-16191","SF","Josh","Josh Huestis","Huestis","7.7014496291893115","69","3500","DET@SA","SA","DET","","","","",""
"28835-40255","SG","Davon","Davon Reed","Reed","7.3952382405598955","21","3500","POR@PHO","PHO","POR","","","","",""
"28835-11074","SG","Garrett","Garrett Temple","Temple","16.72923114483173","65","3500","ATL@MEM","MEM","ATL","","","","",""
"28835-16197","SG","Chasson","Chasson Randle","Randle","9.246153611403246","26","3500","MIA@WAS","WAS","MIA","","","","",""
"28835-20805","SG","Troy","Troy Daniels","Daniels","12.207595245747626","79","3500","POR@PHO","PHO","POR","","","","",""
"28835-84809","PG","Malik","Malik Newman","Newman","0","0","3500","MIA@WAS","MIA","WAS","","","","",""
"28835-84808","SG","Jaylen","Jaylen Adams","Adams","0","0","3500","ATL@MEM","ATL","MEM","","","","",""
"28835-40780","PG","Bryce","Bryce Alford","Alford","0","0","3500","OKC@MIN","OKC","MIN","","","","",""
"28835-17230","PG","Langston","Langston Galloway","Galloway","11.368965938173492","58","3500","DET@SA","DET","SA","","","","",""
"28835-20815","PG","Briante","Briante Weber","Weber","9.944444444444445","18","3500","MIA@WAS","MIA","WAS","","","","",""
"28835-84827","SG","Allonzo","Allonzo Trier","Trier","0","0","3500","NO@NY","NY","NO","","","","",""
"28835-84830","SG","Jared","Jared Terrell","Terrell","0","0","3500","OKC@MIN","MIN","OKC","","","","",""
"28835-16230","SG","Jordan","Jordan McRae","McRae","7.208108438027872","37","3500","MIA@WAS","WAS","MIA","","","","",""
"28835-9580","PF","Darrell","Darrell Arthur","Arthur","5.447368421052632","19","3500","POR@PHO","PHO","POR","","","","",""
"28835-15730","PF","Thomas","Thomas Robinson","Robinson","12.793749491373697","48","3500","ATL@MEM","ATL","MEM","","","","",""
"28835-9589","PF","Udonis","Udonis Haslem","Haslem","2.25","14","3500","MIA@WAS","MIA","WAS","","","","",""
"28835-66424","C","Justin","Justin Patton","Patton","5","1","3500","OKC@MIN","MIN","OKC","O","Foot","","",""
"28835-15744","SG","Rodney","Rodney McGruder","McGruder","10.216666327582466","18","3500","MIA@WAS","MIA","WAS","","","","",""
"28835-15762","SF","Darius","Darius Miller","Miller","13.1256103515625","82","3500","NO@NY","NO","NY","GTD","Biceps","","",""
"28835-101266","SG","Cameron","Cameron Reynolds","Reynolds","0","0","3500","SAC@GS","SAC","GS","","","","",""
"28835-66968","SF","Derrick","Derrick Jones Jr.","Jones Jr.","8.13000030517578","20","3500","MIA@WAS","MIA","WAS","O","Shoulder","","",""
"28835-15771","C","Gorgui","Gorgui Dieng","Dieng","15.208860759493671","79","3500","OKC@MIN","MIN","OKC","","","","",""
"28835-67486","PF","Cameron","Cameron Oliver","Oliver","0","0","3500","POR@PHO","POR","PHO","","","","",""
"28835-9643","PG","Shaun","Shaun Livingston","Livingston","12.270422707141286","71","3500","SAC@GS","GS","SAC","","","","",""
"28835-58800","SG","Daniel","Daniel Hamilton","Hamilton","5.166666666666667","6","3500","ATL@MEM","ATL","MEM","O","Shoulder","","",""
"28835-58289","PG","Kadeem","Kadeem Allen","Allen","3.1222222646077475","18","3500","NO@NY","NY","NO","","","","",""
"28835-80820","SG","Terrance","Terrance Ferguson","Ferguson","5.981967113057121","61","3500","OKC@MIN","OKC","MIN","","","","",""
"28835-80824","SG","Frank","Frank Jackson","Jackson","0","0","3500","NO@NY","NO","NY","GTD","Ankle","","",""
"28835-15802","SG","Darius","Darius Johnson-Odom","Johnson-Odom","0","0","3500","OKC@MIN","MIN","OKC","","","","",""
"28835-48570","PF","Isaiah","Isaiah Hicks","Hicks","8.622222052680122","18","3500","NO@NY","NY","NO","","","","",""
"28835-9669","PF","Jason","Jason Smith","Smith","6.957575942530776","33","3500","MIA@WAS","WAS","MIA","","","","",""
"28835-16335","SG","John","John Jenkins","Jenkins","2.424999952316284","4","3500","NO@NY","NY","NO","","","","",""
"28835-67025","PF","Ivan","Ivan Rabb","Rabb","13.294444613986546","36","3500","ATL@MEM","MEM","ATL","O","Concussion","","",""
"28835-101329","SG","Kendrick","Kendrick Nunn","Nunn","0","0","3500","SAC@GS","GS","SAC","","","","",""
"28835-49114","PG","Frank","Frank Mason","Mason","16.471153846153847","52","3500","SAC@GS","SAC","GS","","","","",""
"28835-85467","PF","Yante","Yante Maten","Maten","0","0","3500","MIA@WAS","MIA","WAS","","","","",""
"28835-16859","SF","Lance","Lance Thomas","Thomas","9.123287671232877","73","3500","NO@NY","NY","NO","","","","",""
"28835-85466","PF","Wenyen","Wenyen Gabriel","Gabriel","0","0","3500","SAC@GS","SAC","GS","","","","",""
"28835-85483","C","Brandon","Brandon McCoy","McCoy","0","0","3500","NO@NY","NO","NY","","","","",""
"28835-85482","C","Johnny","Johnny Hamilton","Hamilton","0","0","3500","DET@SA","DET","SA","","","","",""
"28835-97263","PF","Drew","Drew Eubanks","Eubanks","0","0","3500","DET@SA","SA","DET","","","","",""
"28835-97268","C","Doral","Doral Moore","Moore","0","0","3500","ATL@MEM","MEM","ATL","","","","",""
"28835-96763","PG","Brandon","Brandon Goodwin","Goodwin","0","0","3500","ATL@MEM","MEM","ATL","","","","",""
"28835-97275","SG","Tiwian","Tiwian Kendley","Kendley","0","0","3500","MIA@WAS","WAS","MIA","","","","",""
